"","place_id","lat","long"
"668","ChIJZYMir7dg5IkREJl2k6Y3bWA",41.9486386,-71.2780056
"669","ChIJF9qy82Zb5IkR0CAQplni6JM",41.8611652,-71.3541675
"670","ChIJnW0l6Lxc5IkRMcDisQGF-hI",41.87979,-71.362531
"671","ChIJt6pRqiBd5IkR_QonXgrXuBg",41.9082506,-71.3637041
"672","ChIJzaX-hj1d5IkRqG1KdzvwZwY",41.919315,-71.359166
"673","ChIJ295V47hc5IkRLgMCvzjhywM",41.888879,-71.368752
"674","ChIJJV3tYWlb5IkRiFCl_dq5_y4",41.8532903,-71.3547041
"675","ChIJqaGkIWtd5IkR7GFVfWDusEM",41.9269943,-71.3545605
"676","ChIJtV3onvdg5IkRtjSm38U_PYI",41.9531816,-71.2424336
"677","ChIJb3uYULFc5IkRR76jYxRVbRs",41.8848887,-71.3757545
"678","ChIJjakzkrVc5IkRQF_EKqPEkDI",41.889997,-71.3782219
"679","ChIJQ5D8Aoln5IkRlpQXESiR0iA",41.9458175,-71.349439
"680","ChIJNaAKXP5a5IkRSReJ2KkIHzs",41.825003,-71.338825
"681","ChIJUUgk7jVD5IkRprsNv-JY4Vw",41.892944,-71.387387
"682","ChIJgeXVEUxD5IkRZu-YyU3rM1k",41.8869565,-71.3874661
"683","ChIJ_xp01qlE5IkRrfHB7igXqKs",41.873629,-71.390986
"684","ChIJgcmIiyBb5IkR3s0dtyxjg_Q",41.8314636,-71.3620434
"685","ChIJzyxgdqFn5IkR60Vg6Q1JBu8",41.963566,-71.3397526
"686","ChIJG5V9H7dE5IkR169FJSeVqzk",41.8582464,-71.3912592
"687","ChIJ1aai7FtD5IkRRqeqAtKf2xE",41.88136,-71.399914
"688","ChIJf1sc-fRa5IkROeA5enPv7X4",41.8097613,-71.3376159
"689","ChIJObhb6SBD5IkRNj1QBxlr2yE",41.9123284,-71.4019673
"690","ChIJZ18sWNFh5IkRHHUyMkXcqfY",41.9617028,-71.1988555
"691","ChIJV0fLCIta5IkRwktO1c6LvZg",41.8049253,-71.3389951
"692","ChIJmc_Z8_dd5IkRwRh7arrzcwA",41.9342145,-71.3001659
"693","ChIJQ8G21cBE5IkR-lTx50sV070",41.8538239,-71.4003464
"694","ChIJYRDIe89a5IkR_j33idkW2kE",41.8194019,-71.370638
"695","ChIJf42eB8Ba5IkR9PYIKt15jV0",41.8108459,-71.3593368
"696","ChIJGTVgBIla5IkRf9xX3JDftlQ",41.8005932,-71.3380203
"697","ChIJQ8G21cBE5IkR3WmpH_g1bgQ",41.8496627,-71.4026691
"698","ChIJYRDIe89a5IkRSu84gU8D49U",41.8125184,-71.3659676
"699","ChIJw3TrdDFF5IkRMzHvIZBOcJ8",41.8230432,-71.3897593
"700","ChIJ64gTlWBa5IkRdDq-l4LstiM",41.80472,-71.330101
"701","ChIJRzvmLKpc5IkRSWhorf6t48A",41.8740255,-71.3771591
"702","ChIJwX7obTJD5IkRPeHcYtR93Lo",41.9011122,-71.386567
"703","ChIJlygmO-Bc5IkRBtCJJnaLtY8",41.9020694,-71.350944
"704","ChIJl2MMvMny5IkRYvYDVxRDQEI",41.8825689,-71.027789
"705","ChIJy2xjFF2N5IkRuPUW74Rrg18",41.9046091,-71.0115052
"706","ChIJG97cpdiM5IkRjFUOGK2bsS8",41.906402,-71.050199
"707","ChIJ-d1LTT3z5IkRvJTIJD-baIo",41.8763119,-71.061776
"708","ChIJJZ7pEzrz5IkRIZHtFyeBbzw",41.8850029,-71.0666109
"709","ChIJn7dsOFrz5IkRVfU9TjtabX4",41.8883315,-71.0898447
"710","ChIJx2Ta0uiS5IkRx8UGN9yh7bE",41.902914,-70.969162
"711","ChIJQfdKPKqM5IkRLQX-DRvfPFk",41.905974,-71.095224
"712","ChIJDcqy5W_y5IkR3kYrO6wOEVM",41.8386624,-71.014536
"713","ChIJF7T8FFWL5IkR9bUpa5tQkHw",41.9024724,-71.0988878
"714","ChIJryGkNeKS5IkR9ax-g-_w-PM",41.9024855,-70.9577118
"715","ChIJw4fnFWKM5IkRfqeiE7Swoyc",41.9375556,-71.0811126
"716","ChIJrWLGaMD05IkRd-ewzj2fACI",41.8882821,-71.1220748
"717","ChIJg_L9xmj05IkRVqD-3L5gccc",41.854721,-71.116235
"718","ChIJp9GVcPvs5IkR2sItbBrqw5k",41.8444439,-70.948349
"719","ChIJkbgMniSM5IkRV6_zGcB-heQ",41.9637913,-71.066996
"720","ChIJbZ61q-f05IkRyFnFWk7EAWw",41.8863241,-71.1360513
"721","ChIJR3lDGh2O5IkRukymcg5aYAo",41.9721838,-71.0070848
"722","ChIJf6K88lyT5IkRJco4DYmP-yM",41.885608,-70.917121
"723","ChIJ5b7MeZ6O5IkRgLO-j3XhYkE",41.9743221,-71.0676083
"724","ChIJkRBDMpKR5IkR6RGPdWderzA",41.968224,-70.9727337
"725","ChIJSZuH4tmK5IkR8LGh6YIixiw",41.9195176,-71.149609
"726","ChIJP42ZYM-M5IkRMhcYyzH2_Bg",41.9051724,-71.0659664
"727","ChIJG8ZckR3z5IkRtMjZMMbtfps",41.8633403,-71.051629
"728","ChIJzWZlypiM5IkRBpgrnyYs0dw",41.9212461,-71.0911543
"729","ChIJI33sGT-M5IkRrkKBrHyxK24",41.955658,-71.069205
"730","ChIJS3GJk5WL5IkRsTPb_CzLDMA",41.958618,-71.1198586
"731","ChIJR1VcdlTz5IkRaldZyuBCtVQ",41.8966954,-71.091555
"732","ChIJR8Ad2f-95IkRokfNW6afiqI",41.9278786,-70.8091016
"733","ChIJ8XT-Xdrq5IkRt8eMLsHae20",41.8450973,-70.8480638
"734","ChIJoeOpDXy75IkRqh0q-P-BInk",41.950057,-70.713863
"735","ChIJoeOpDXy75IkRXaGo9Jrd6UU",41.9640625,-70.7080292
"736","ChIJRzfqH1m75IkRgBqyu7m1YBA",41.969154,-70.716173
"737","ChIJodyFZA675IkRYAxAezHGHuI",41.9527054,-70.6844613
"738","ChIJz_AKURq75IkRl3eIKwomdqY",41.9559876,-70.6798434
"739","ChIJE0a780-65IkRdN7KxwkRu0A",41.9331676,-70.6587154
"740","ChIJ_Xj76x-75IkRxpho1JXDERk",41.960423,-70.6702815
"741","ChIJrdgkVeG65IkRKMFWkR8n-FA",41.9542941,-70.6628457
"742","ChIJfQLHxza75IkRyPkfcHIzo7w",41.977427,-70.687934
"743","ChIJ5RRGCT225IkRAY6WNSLPOkQ",41.8183056,-70.5516859
"744","ChIJucYh0oy65IkRwAVlLblZPaY",41.944617,-70.6453669
"745","ChIJxypBdGj45IkRM5kZb9jXrPA",41.7295085,-71.1710437
"746","ChIJi4xBvvn45IkRZi8FBGULcYc",41.7152127,-71.1512965
"747","ChIJURojwWj45IkRm2nm9x90nw0",41.732862,-71.174318
"748","ChIJq-5_21z45IkRJcI1QoX1AyI",41.729035,-71.166434
"749","ChIJQY0iVfj45IkRWEHqUSi0pic",41.7153754,-71.1547822
"750","ChIJsezYasb45IkRzqZ0ErDHQg8",41.692583,-71.163981
"751","ChIJKxNX5c1X5IkRUk-LDK3Tfu8",41.7313876,-71.2052173
"752","ChIJKeaxW9z45IkRN_AQd0_OmJA",41.6963853,-71.1528784
"753","ChIJk5eFYsL45IkRHZwguvjBXbE",41.6995224,-71.1596437
"754","ChIJodtn--f45IkRgSPEoKdwgwo",41.7002258,-71.1560289
"755","ChIJI0Ui1OH45IkRAlAfPhCcEx4",41.7004299,-71.1451181
"756","ChIJBew3PdT45IkRfGgSssfOQT0",41.6837378,-71.1488797
"757","ChIJrZDU611X5IkRmoUQufncJP4",41.748845,-71.209311
"758","ChIJYXToC5NX5IkRRKQ3e6Ogcp0",41.751303,-71.225743
"759","ChIJ3yRuQjD_5IkRT1FIIrPFR_I",41.6731423,-71.1607559
"760","ChIJrZDU611X5IkRBwRdtFIJyvA",41.735881,-71.117567
"761","ChIJu59Q8zH55IkR5rcHU1ZwPWk",41.6814593,-71.1319733
"762","ChIJ9fBeelL55IkRH_R4RmXQMtI",41.6748761,-71.1083706
"763","ChIJNVK9RiP_5IkRBVfLh1OIa78",41.6648196,-71.1564635
"764","ChIJmxP18nP35IkR-PIkBGj3dsU",41.7698779,-71.1378411
"765","ChIJN1Sp9EBU5IkRcKFE9Tje1Ls",41.6774965,-71.2603634
"766","ChIJad8wR79W5IkRwWy2LjPCwQY",41.7175349,-71.2689266
"767","ChIJrZtpu11X5IkRXmykfBzkGlE",41.769308,-71.265608
"768","ChIJr3AnbdJW5IkRSTYJfz83vAY",41.731426,-71.283026
"769","ChIJT6MtdwVU5IkRkDY7yHd994w",41.6919542,-71.2785158
"770","ChIJOeUpwXpU5IkRdf_zYdwZ3lE",41.6705022,-71.2767633
"771","ChIJrX7ueiHx5IkRWj6fyOEV_F4",41.7868118,-71.0773484
"772","ChIJZcLoMwL55IkRLtoNkuBO2eM",41.710961,-71.142608
"773","ChIJR3jkLrT45IkRnrXOYfV04oc",41.6873949,-71.1719984
"774","ChIJqzQO_x_55IkRFwhwf6tY3hs",41.6973052,-71.1446584
"775","ChIJ2dyZstL55IkR-5gnN14jC2k",41.7463809,-71.1447
"776","ChIJueoxbMv45IkRS_w-gDRxX4Y",41.6825639,-71.1630342
"777","ChIJO_WM_wn55IkRKQ_5lP62YFg",41.7136995,-71.1271941
"778","ChIJPzdcZSH55IkRwT2M_f3_H4k",41.6936353,-71.1393974
"779","ChIJYXToC5NX5IkRkIbuLi4w5ok",41.7566771,-71.2190113
"780","ChIJRZ2V31_35IkRNK-tjaauhU4",41.7526248,-71.116356
"781","ChIJQaUaQ2L_5IkRbs4cTiie1xM",41.6599367,-71.1907336
"782","ChIJc0UCg75W5IkRORZ40GGaZdg",41.7137321,-71.2672217
"783","ChIJj9hq-T5U5IkR8JjB1-eeNf8",41.6815295,-71.2604399
"784","ChIJ3_1jOyLx5IkRROh48ggP4Pc",41.7878483,-71.0754802
"785","ChIJYSMIaGL_5IkRKF627umU5PM",41.6599268,-71.190605
"786","ChIJg3sHdNz45IkRGWvGOxQL9Og",41.694515,-71.152617
"787","ChIJxWhwzE_k5IkRqxiS73uxiTg",41.6762037,-70.9430321
"788","ChIJ62zZjFfu5IkR66iqED1qqgE",41.7709338,-70.9562047
"789","ChIJOW6pFlHu5IkR_opgc41y6qY",41.7711351,-70.9549644
"790","ChIJBSBDyszl5IkRnKTqGX_WaAY",41.6793252,-70.9233692
"791","ChIJJ1IfBGjk5IkRLxRN_bgKA5A",41.6628382,-70.9424485
"792","ChIJF9tIG4jk5IkRFlW-kKJ0KXA",41.656367,-70.955125
"793","ChIJA9bJCtXl5IkRc-1eRknEfHk",41.6792079,-70.9085058
"794","ChIJs0J7Z1rj5IkRc8xrn1guS-g",41.6500911,-70.9868635
"795","ChIJOwBfrILm5IkR9TTm9IZEmw0",41.666813,-70.906647
"796","ChIJD5t3Bg3k5IkRgdpcPH-j3i8",41.649218,-70.928292
"797","ChIJyxMJyEzj5IkRaWkdv6Dx8r8",41.6409332,-71.0016736
"798","ChIJgaWlLR_k5IkRj8gSOxLcoRk",41.6564469,-70.9123332
"799","ChIJ6_H-VJ3j5IkRb2JXJZTOgPo",41.6369565,-70.955708
"800","ChIJKYrWNp3j5IkRqupqwt52_EA",41.6355242,-70.9527922
"801","ChIJSa58S4Pj5IkRhg-uHwpN7OE",41.6357356,-70.9498349
"802","ChIJtTlkoO385IkRusfoINVXHJk",41.6384483,-71.0360742
"803","ChIJawp_5-z85IkRyC6hyNwT880",41.6389003,-71.041614
"804","ChIJ89Yw1ADk5IkRbp8tEvHTaik",41.6410707,-70.9130867
"805","ChIJ3w2lrPPj5IkRrGmHP6beOk0",41.6342177,-70.927503
"806","ChIJSSr3tLfm5IkRkLluN4LOr5w",41.6417379,-70.8847387
"807","ChIJ8WVO63vv5IkRT6SA2guzMqA",41.7271471,-70.9471588
"808","ChIJS8OuxJXl5IkRuncuZpnkuNk",41.7020398,-70.9363193
"809","ChIJ-7IE4bTl5IkRDwQiePFOzJk",41.682382,-70.9345151
"810","ChIJkfqr80fk5IkRE7nZ40HBtGw",41.6697242,-70.931193
"811","ChIJfSHvphbk5IkRC0SMkSAkdlU",41.6561831,-70.9247482
"812","ChIJ4aaGc0Pj5IkRG26TsqRT1O8",41.6391857,-70.9828378
"813","ChIJux0U3-bC5IkRX3_FcY6jFsQ",41.7131403,-70.7714732
"814","ChIJPVKyeH7d5IkRJ2hqUGBrXzs",41.6648315,-70.8100075
"815","ChIJbUsmW0PB5IkR_r4HvgnXa7M",41.771655,-70.7354444
"816","ChIJzxrHJhLB5IkRm5MYcUqCmt4",41.7884754,-70.7500752
"817","ChIJm9IoauTD5IkRXHSi6vlGlqs",41.7557094,-70.7325628
"818","ChIJASLQIlTB5IkRmF2qPEJi3mo",41.7626027,-70.7202564
"819","ChIJn3LvyqfP5IkRFslqtQCupVY",41.695398,-70.58742
"820","ChIJXZnJN8HI5IkRBSPVy5L_Two",41.7520653,-70.5936911
"821","ChIJRXWPjrjI5IkRmfViSOa6mwM",41.750897,-70.599146
"822","ChIJySc-3HHG5IkRNPE59rco1Tk",41.7571188,-70.6533748
"823","ChIJpRxW9nnM5IkRIlDaXNtIGUI",41.714009,-70.489607
"824","ChIJ1fd7l4fL5IkRepo_3Ek6kTw",41.7200178,-70.4883512
"825","ChIJk9fcS5LJ5IkRqT0WEkZO14A",41.7816311,-70.5402036
"826","ChIJU7d22WDM5IkRp6Q747uymRQ",41.702822,-70.484527
"827","ChIJLc1WB0zK5IkRTIqWpFfkuU8",41.7629743,-70.496606
"828","ChIJnTKejcvH5IkRYblzuNMnmuE",41.7869577,-70.6398084
"829","ChIJMaxEH4PN5IkR65tKcDuc-qM",41.6492704,-70.4820607
"830","ChIJOaiCpSLP5IkRcIdCw1ZJ3s4",41.7169432,-70.584491
"831","ChIJyWrgeg7Q5IkRF6H94EJReWg",41.6509003,-70.6126867
"832","ChIJefZn3M_I5IkRBzDD6Fe54jU",41.7441636,-70.5865023
"833","ChIJj09E9MHi5IkRV1MOwZHYKD4",41.5972418,-70.9794604
"834","ChIJ8135JNvj5IkRyiQm6OXb2FQ",41.6136243,-70.9180937
"835","ChIJ-5gMgLHj5IkRfOKNsVMsl3Q",41.6100579,-70.9402782
"836","ChIJK1V2Abjj5IkRGECLA1qYGUI",41.6137375,-70.9315308
"837","ChIJ-YFc-GLX5IkRZxD6aVyT5rM",41.560844,-70.619272
"838","ChIJAbM-FHHX5IkRQLOwozTx0-s",41.5527243,-70.6059625
"839","ChIJl14trj_X5IkR6crAvxt33nk",41.5658604,-70.5961888
